NODE;Lugano;2409.760676;2841.920268
NODE;Chur;2351.132797;2672.784734
NODE;Graz;2880.663065;2712.772816
NODE;Salzburg;2610.767171;2619.469289
NODE;Linz;2771.912155;2545.707740
NODE;Innsbruck;2528.347142;2651.378381
NODE;Klagenfurt;2864.883174;2850.149700
NODE;Verona;2545.124301;2910.048590
NODE;Padua;2637.391382;2898.014329
NODE;Trieste;2818.990862;2869.217608
NODE;Brescia;2457.949876;2875.789942
NODE;Bergamo;2438.315244;2866.542673
NODE;Parma;2502.665188;2963.634811
NODE;Modena;2550.577699;3010.744193
NODE;Reggio Emilia;2534.735393;2993.485016
NODE;Ferrara;2561.233091;2997.218194
NODE;Pisa;2509.585198;3021.388884
NODE;Siena;2518.162005;3038.557182
NODE;Livorno;2504.670418;3017.785952
NODE;Pescara;2710.187592;3171.875676
NODE;Ancona;2630.967999;2993.001821
NODE;Perugia;2576.473113;3063.171387
NODE;Taranto;2950.889318;3430.805621
NODE;Foggia;2857.667290;3359.748676
NODE;Reggio Calabria;2788.067130;3781.462456
NODE;Cagliari;2480.063438;3112.299662
NODE;Messina;2786.689694;3775.423561
NODE;Trento;2539.746802;2836.177053
NODE;Udine;2737.062736;2857.517275
NODE;Brno;2949.828531;2512.366446
NODE;Ostrava;3116.187215;2363.398871
NODE;Pilsen;2723.175236;2368.525197
NODE;Olomouc;2984.305066;2423.441375
NODE;Liberec;2805.367530;2300.959228
NODE;Kosice;3163.378886;2444.198831
NODE;Banska Bystrica;3116.129890;2529.089183
NODE;Zilina;3121.499549;2443.580924
NODE;Presov;3186.183698;2404.189059
NODE;Bydgoszcz;2996.128721;2006.785558
NODE;Lublin;3243.049461;2168.917009
NODE;Bialystok;3272.244094;2004.738346
NODE;Katowice;3247.935733;2342.979965
NODE;Szczecin;2757.614689;2066.341174
NODE;Rzeszow;3232.925627;2300.084416
NODE;Czestochowa;3191.902572;2264.357117
NODE;Torun;3052.618604;2032.042880
NODE;Radom;3273.611431;2119.063235
NODE;Kielce;3239.420311;2259.266927
NODE;Olsztyn;3115.260793;1940.866182
NODE;Bielsko-Biala;3251.909836;2361.084495
NODE;Debrecen;3136.060626;2603.449862
NODE;Miskolc;3139.252530;2575.225587
NODE;Pecs;3019.663634;2761.221115
NODE;Gyor;3068.774663;2600.731632
NODE;Szeged;3151.277054;2770.287782
NODE;Cluj-Napoca;3238.816363;2698.440281
NODE;Timisoara;3229.200711;2861.147795
NODE;Iasi;3677.005387;2824.561125
NODE;Constanta;3594.802163;2960.533018
NODE;Craiova;3462.715714;3051.848216
NODE;Brasov;3597.850083;2945.345937
NODE;Galati;3611.776248;2878.808983
NODE;Ploiesti;3730.017744;3018.830392
NODE;Plovdiv;3476.241510;3221.249454
NODE;Varna;3626.578220;3081.891503
NODE;Burgas;3648.636484;3199.190164
NODE;Ruse;3723.690232;3025.035576
NODE;Stara Zagora;3510.963507;3164.755043
NODE;Patras;3368.459154;3537.613413
NODE;Larissa;3368.228349;3423.030132
NODE;Heraklion;3421.926122;3392.207003
NODE;Volos;3395.338175;3480.542748
NODE;Ioannina;3245.929267;3347.729175
NODE;Kavala;3404.061326;3358.542760
NODE;Novi Sad;3259.608247;2893.364794
NODE;Nis;3370.283884;3176.386081
NODE;Kragujevac;3259.276180;2954.232445
NODE;Banja Luka;2950.495453;2927.348964
NODE;Mostar;3026.376636;3103.946568
NODE;Split;2920.120820;3036.913739
NODE;Rijeka;2843.669013;2862.599211
NODE;Osijek;3073.649485;2851.766835
NODE;Maribor;2879.981942;2800.380332
NODE;Podgorica;3144.629042;3248.920778
NODE;Pristina;3342.218080;3271.924316
NODE;Durres;3177.141729;3389.664250
NODE;Kaunas;3496.088786;1808.462274
NODE;Klaipeda;3168.319530;1789.667247
NODE;Tartu;3515.982756;1359.922458
NODE;Liepaja;3218.918322;1689.328828
NODE;Daugavpils;3452.214845;1735.866747
NODE;Linkoping;2850.114914;1480.957318
NODE;Vasteras;3032.460596;1274.416591
NODE;Orebro;2869.198308;1398.719895
NODE;Norrkoping;2948.327114;1387.171960
NODE;Jonkoping;2668.364180;1598.499143
NODE;Helsingborg;2720.175614;1685.709280
NODE;Boras;2640.702342;1553.468915
NODE;Sundsvall;3039.034727;1272.172060
NODE;Umea;3320.453338;1077.724932
NODE;Lulea;3572.994451;716.251193
NODE;Kiruna;3180.991604;413.625789
NODE;Aalborg;2534.829021;1688.709406
NODE;Esbjerg;2488.768705;1789.548862
NODE;Fredrikshavn;2601.624172;1603.356293
NODE;Stavanger;2189.256534;1398.043293
NODE;Kristiansand;2441.030221;1619.166720
NODE;Drammen;2471.969229;1163.163507
NODE;Bodo;2963.691044;831.057874
NODE;Narvik;3165.554462;238.936813
NODE;Joensuu;3466.006325;1167.981728
NODE;Kuopio;3501.869608;1062.334715
NODE;Jyvaskyla;3529.412723;1075.520796
NODE;Lappeenranta;3528.399153;1201.356647
NODE;Rovaniemi;3607.723084;671.721686
NODE;Vaasa;3419.842260;1088.604422
NODE;Donetsk;3549.577420;2112.554616
NODE;Dnipro;3575.706554;2115.131374
NODE;Zaporizhzhia;3523.714450;2253.439460
NODE;Mykolaiv;3530.218973;2755.422389
NODE;Vinnytsia;3404.411289;2397.481510
NODE;Poltava;3629.814609;1994.135964
NODE;Chernivtsi;3336.687178;2496.375627
NODE;Chernihiv;3381.141660;2153.484209
NODE;Sumy;3612.846559;1984.320685
NODE;Rivne;3272.355239;2240.628537
NODE;Khmelnytskyi;3320.829629;2364.565982
NODE;Zhytomyr;3368.045570;2208.382298
NODE;Uzhhorod;3185.661916;2406.514554
NODE;Gomel;3366.444812;2049.944235
NODE;Brest-Belarus;3249.036969;2096.808096
NODE;Grodno;3384.414295;1887.429490
NODE;Mogilev;3401.442170;1824.450289
NODE;Vitebsk;3394.093430;1777.923326
NODE;Kaliningrad;3078.414736;1857.449668
NODE;Pskov;3445.562364;1451.945485
NODE;Novgorod;3488.684882;1287.280543
NODE;Tver;3715.908376;1553.727405
NODE;Yaroslavl;3628.775577;1593.262522
NODE;Vladimir;3731.069921;1567.171808
NODE;Ryazan;3719.514524;1593.986091
NODE;Tula;3715.118114;1605.745650
NODE;Smolensk;3399.413326;1808.886453
NODE;Belgorod;3677.105586;1934.794066
NODE;Kursk;3582.083560;1975.395903
